SEASON_YEAR(축제연도),FEST_NM(축제명),SECTOR_CD(섹터코드),YYYYMMDD(년월일),C_CD(업종코드),GEN_CD(성별코드),AGE_CD(연령대별코드),INFLOW_CD(유입지코드),TIME(시간대),SUM_MONEY(매출_금액합),SUM_COUNT(매출_건수합)
2015,빛초롱,1,20151117,편의점,M,30대초반,11320107,04:저녁,16500,8
2015,빛초롱,1,20151117,편의점,M,30대초반,11320107,05:늦은저녁,25500,7
2015,빛초롱,1,20151117,편의점,M,30대후반,11320107,01:오전,25e3,5
2015,빛초롱,1,20151117,편의점,M,30대후반,11320107,02:점심,13500,10
2015,빛초롱,1,20151117,편의점,F,40대초반,11320107,01:오전,29500,5
2015,빛초롱,1,20151117,편의점,M,40대초반,11320107,01:오전,3e4,5
2015,빛초롱,1,20151117,편의점,M,40대후반,11320107,01:오전,37500,4
2015,빛초롱,1,20151117,편의점,M,40대후반,11320107,05:늦은저녁,37e3,5
2015,빛초롱,1,20151117,편의점,F,50대초반,11320107,04:저녁,42e3,4
2015,빛초롱,1,20151117,편의점,M,50대초반,11320107,06:심야,26e3,10
2015,빛초롱,1,20151117,편의점,F,50대후반,11320107,04:저녁,44e3,8
2015,빛초롱,1,20151117,편의점,M,50대후반,11320107,02:점심,13e3,4
2015,빛초롱,1,20151117,편의점,M,50대후반,11320107,04:저녁,32e3,4
2015,빛초롱,1,20151117,편의점,F,20대초반이하,11320108,03:오후,36500,4
2015,빛초롱,1,20151117,편의점,M,20대초반이하,11320108,01:오전,35500,6
2015,빛초롱,1,20151117,편의점,F,20대후반,11320108,01:오전,45e3,6
2015,빛초롱,1,20151117,편의점,F,20대후반,11320108,04:저녁,47e3,5
2015,빛초롱,1,20151117,편의점,M,20대후반,11320108,04:저녁,8500,9
2015,빛초롱,1,20151117,편의점,F,30대초반,11320108,01:오전,9500,6
2015,빛초롱,1,20151117,편의점,F,30대초반,11320108,04:저녁,12500,4
2015,빛초롱,1,20151117,편의점,M,30대초반,11320108,01:오전,44500,2
2015,빛초롱,1,20151117,편의점,M,30대초반,11320108,03:오후,19e3,8
2015,빛초롱,1,20151117,편의점,M,30대초반,11320108,05:늦은저녁,42e3,7
2015,빛초롱,1,20151117,편의점,F,30대후반,11320108,04:저녁,45500,10
2015,빛초롱,1,20151117,편의점,M,30대후반,11320108,01:오전,41e3,5
2015,빛초롱,1,20151117,편의점,F,40대초반,11320108,02:점심,47500,4
2015,빛초롱,1,20151117,편의점,F,50대초반,11320108,01:오전,32e3,1
2015,빛초롱,1,20151117,편의점,M,50대초반,11320108,01:오전,14e3,6
2015,빛초롱,1,20151117,편의점,F,50대후반,11320108,02:점심,46500,10
2015,빛초롱,1,20151117,편의점,M,50대후반,11320108,02:점심,13e3,10
2015,빛초롱,1,20151117,편의점,M,60대이상,11320108,02:점심,11e3,10
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320105,01:오전,10500,8
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320105,01:오전,29500,2
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320105,05:늦은저녁,42500,10
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320105,06:심야,26e3,5
2015,빛초롱,1,20151118,편의점,F,20대후반,11320105,01:오전,29500,8
2015,빛초롱,1,20151118,편의점,F,20대후반,11320105,02:점심,17e3,10
2015,빛초롱,1,20151118,편의점,F,20대후반,11320105,04:저녁,1e4,10
2015,빛초롱,1,20151118,편의점,M,20대후반,11320105,03:오후,9e3,7
2015,빛초롱,1,20151118,편의점,M,20대후반,11320105,04:저녁,26500,8
2015,빛초롱,1,20151118,편의점,M,20대후반,11320105,06:심야,16500,3
2015,빛초롱,1,20151118,편의점,F,30대초반,11320105,03:오후,22e3,3
2015,빛초롱,1,20151118,편의점,F,30대초반,11320105,05:늦은저녁,28500,7
2015,빛초롱,1,20151118,편의점,M,30대초반,11320105,01:오전,8e3,3
2015,빛초롱,1,20151118,편의점,M,30대초반,11320105,02:점심,46500,2
2015,빛초롱,1,20151118,편의점,M,30대초반,11320105,05:늦은저녁,40500,5
2015,빛초롱,1,20151118,편의점,F,30대후반,11320105,01:오전,14500,6
2015,빛초롱,1,20151118,편의점,F,30대후반,11320105,02:점심,13e3,8
2015,빛초롱,1,20151118,편의점,M,30대후반,11320105,01:오전,39500,5
2015,빛초롱,1,20151118,편의점,M,30대후반,11320105,05:늦은저녁,23500,1
2015,빛초롱,1,20151118,편의점,F,40대초반,11320105,01:오전,35e3,9
2015,빛초롱,1,20151118,편의점,M,40대초반,11320105,01:오전,39e3,9
2015,빛초롱,1,20151118,편의점,M,40대초반,11320105,02:점심,7e3,4
2015,빛초롱,1,20151118,편의점,M,40대후반,11320105,01:오전,47e3,10
2015,빛초롱,1,20151118,편의점,M,40대후반,11320105,04:저녁,32500,7
2015,빛초롱,1,20151118,편의점,F,50대초반,11320105,03:오후,17500,7
2015,빛초롱,1,20151118,편의점,F,50대후반,11320105,06:심야,5e3,1
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320106,01:오전,12500,2
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320106,03:오후,42500,6
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320106,02:점심,8e3,2
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320106,04:저녁,23e3,2
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320106,05:늦은저녁,42e3,10
2015,빛초롱,1,20151118,편의점,F,20대후반,11320106,02:점심,24e3,8
2015,빛초롱,1,20151118,편의점,F,20대후반,11320106,04:저녁,6e3,2
2015,빛초롱,1,20151118,편의점,M,20대후반,11320106,01:오전,15500,7
2015,빛초롱,1,20151118,편의점,M,20대후반,11320106,03:오후,41500,6
2015,빛초롱,1,20151118,편의점,M,20대후반,11320106,04:저녁,49e3,5
2015,빛초롱,1,20151118,편의점,M,20대후반,11320106,05:늦은저녁,25e3,10
2015,빛초롱,1,20151118,편의점,M,30대초반,11320106,01:오전,49e3,6
2015,빛초롱,1,20151118,편의점,M,30대초반,11320106,02:점심,22e3,7
2015,빛초롱,1,20151118,편의점,M,30대초반,11320106,03:오후,34e3,9
2015,빛초롱,1,20151118,편의점,M,30대초반,11320106,04:저녁,37500,5
2015,빛초롱,1,20151118,편의점,M,40대초반,11320106,04:저녁,22e3,5
2015,빛초롱,1,20151118,편의점,M,40대초반,11320106,06:심야,13e3,3
2015,빛초롱,1,20151118,편의점,M,40대후반,11320106,03:오후,19e3,1
2015,빛초롱,1,20151118,편의점,M,50대초반,11320106,01:오전,13500,10
2015,빛초롱,1,20151118,편의점,M,50대후반,11320106,01:오전,18500,9
2015,빛초롱,1,20151118,편의점,F,60대이상,11320106,03:오후,45500,2
2015,빛초롱,1,20151118,편의점,M,60대이상,11320106,03:오후,13e3,4
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320107,01:오전,14500,8
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320107,02:점심,7e3,2
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320107,03:오후,29500,1
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320107,04:저녁,19500,4
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320107,01:오전,5e3,9
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320107,02:점심,45500,9
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320107,03:오후,22e3,3
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320107,04:저녁,32500,8
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320107,05:늦은저녁,38500,1
2015,빛초롱,1,20151118,편의점,F,20대후반,11320107,01:오전,22500,9
2015,빛초롱,1,20151118,편의점,F,20대후반,11320107,04:저녁,5e3,4
2015,빛초롱,1,20151118,편의점,F,20대후반,11320107,06:심야,33e3,9
2015,빛초롱,1,20151118,편의점,M,20대후반,11320107,02:점심,13e3,1
2015,빛초롱,1,20151118,편의점,M,20대후반,11320107,03:오후,10500,2
2015,빛초롱,1,20151118,편의점,M,20대후반,11320107,04:저녁,42500,9
2015,빛초롱,1,20151118,편의점,M,20대후반,11320107,05:늦은저녁,30500,10
2015,빛초롱,1,20151118,편의점,F,30대초반,11320107,01:오전,29e3,1
2015,빛초롱,1,20151118,편의점,M,30대초반,11320107,01:오전,31500,3
2015,빛초롱,1,20151118,편의점,M,30대초반,11320107,02:점심,43e3,2
2015,빛초롱,1,20151118,편의점,M,30대초반,11320107,03:오후,23500,6
2015,빛초롱,1,20151118,편의점,F,30대후반,11320107,01:오전,23500,8
2015,빛초롱,1,20151118,편의점,F,30대후반,11320107,05:늦은저녁,34e3,9
2015,빛초롱,1,20151118,편의점,M,30대후반,11320107,02:점심,23e3,2
2015,빛초롱,1,20151118,편의점,M,30대후반,11320107,04:저녁,35e3,4
2015,빛초롱,1,20151118,편의점,F,40대초반,11320107,01:오전,6e3,6
2015,빛초롱,1,20151118,편의점,F,40대초반,11320107,03:오후,6e3,2
2015,빛초롱,1,20151118,편의점,M,40대초반,11320107,01:오전,49500,8
2015,빛초롱,1,20151118,편의점,M,40대초반,11320107,04:저녁,8500,5
2015,빛초롱,1,20151118,편의점,F,40대후반,11320107,01:오전,42500,6
2015,빛초롱,1,20151118,편의점,F,40대후반,11320107,02:점심,44500,1
2015,빛초롱,1,20151118,편의점,M,50대초반,11320107,01:오전,22500,1
2015,빛초롱,1,20151118,편의점,M,50대초반,11320107,02:점심,8e3,4
2015,빛초롱,1,20151118,편의점,F,50대후반,11320107,06:심야,26500,9
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320108,04:저녁,39e3,10
2015,빛초롱,1,20151118,편의점,F,20대초반이하,11320108,05:늦은저녁,45e3,3
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320108,01:오전,12500,2
2015,빛초롱,1,20151118,편의점,M,20대초반이하,11320108,03:오후,46500,3
2015,빛초롱,1,20151118,편의점,F,20대후반,11320108,04:저녁,25500,8
2015,빛초롱,1,20151118,편의점,M,20대후반,11320108,01:오전,8500,7
2015,빛초롱,1,20151118,편의점,F,30대초반,11320108,02:점심,20500,1
2015,빛초롱,1,20151118,편의점,F,30대초반,11320108,04:저녁,17e3,7
2015,빛초롱,1,20151118,편의점,M,30대초반,11320108,04:저녁,2e4,10
2015,빛초롱,1,20151118,편의점,M,30대초반,11320108,05:늦은저녁,7e3,7
2015,빛초롱,1,20151118,편의점,M,40대초반,11320108,04:저녁,40500,9
2015,빛초롱,1,20151118,편의점,M,40대후반,11320108,04:저녁,42e3,2
2015,빛초롱,1,20151118,편의점,M,40대후반,11320108,05:늦은저녁,32e3,4
2015,빛초롱,1,20151118,편의점,M,50대후반,11320108,02:점심,33e3,10
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320105,02:점심,45e3,7
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320105,01:오전,22500,3
2015,빛초롱,1,20151119,편의점,F,20대후반,11320105,01:오전,27e3,9
2015,빛초롱,1,20151119,편의점,F,20대후반,11320105,02:점심,35e3,2
2015,빛초롱,1,20151119,편의점,F,20대후반,11320105,04:저녁,15500,5
2015,빛초롱,1,20151119,편의점,F,20대후반,11320105,05:늦은저녁,32500,10
2015,빛초롱,1,20151119,편의점,M,20대후반,11320105,01:오전,30500,1
2015,빛초롱,1,20151119,편의점,M,20대후반,11320105,02:점심,48e3,9
2015,빛초롱,1,20151119,편의점,M,20대후반,11320105,04:저녁,7e3,8
2015,빛초롱,1,20151119,편의점,M,20대후반,11320105,05:늦은저녁,13500,2
2015,빛초롱,1,20151119,편의점,M,30대초반,11320105,01:오전,25e3,6
2015,빛초롱,1,20151119,편의점,M,30대초반,11320105,02:점심,39500,7
2015,빛초롱,1,20151119,편의점,M,30대초반,11320105,05:늦은저녁,46500,9
2015,빛초롱,1,20151119,편의점,F,30대후반,11320105,02:점심,35e3,9
2015,빛초롱,1,20151119,편의점,M,30대후반,11320105,01:오전,9500,1
2015,빛초롱,1,20151119,편의점,M,40대초반,11320105,01:오전,44e3,7
2015,빛초롱,1,20151119,편의점,M,40대초반,11320105,05:늦은저녁,42e3,10
2015,빛초롱,1,20151119,편의점,M,50대초반,11320105,04:저녁,9e3,1
2015,빛초롱,1,20151119,편의점,M,60대이상,11320105,02:점심,35500,9
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320106,01:오전,33e3,2
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320106,03:오후,7500,1
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320106,02:점심,12e3,1
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320106,03:오후,34e3,1
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320106,04:저녁,34e3,10
2015,빛초롱,1,20151119,편의점,F,20대후반,11320106,05:늦은저녁,5e3,7
2015,빛초롱,1,20151119,편의점,M,20대후반,11320106,01:오전,48500,9
2015,빛초롱,1,20151119,편의점,M,20대후반,11320106,02:점심,46e3,1
2015,빛초롱,1,20151119,편의점,M,20대후반,11320106,04:저녁,28e3,1
2015,빛초롱,1,20151119,편의점,M,30대초반,11320106,01:오전,24e3,5
2015,빛초롱,1,20151119,편의점,M,30대초반,11320106,03:오후,41500,5
2015,빛초롱,1,20151119,편의점,F,40대초반,11320106,05:늦은저녁,32500,6
2015,빛초롱,1,20151119,편의점,M,40대초반,11320106,01:오전,23e3,1
2015,빛초롱,1,20151119,편의점,M,40대초반,11320106,02:점심,24500,9
2015,빛초롱,1,20151119,편의점,M,40대초반,11320106,04:저녁,36500,8
2015,빛초롱,1,20151119,편의점,F,60대이상,11320106,01:오전,16e3,8
2015,빛초롱,1,20151119,편의점,M,60대이상,11320106,01:오전,48500,8
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320107,01:오전,36500,9
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320107,02:점심,17e3,7
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320107,03:오후,37500,10
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320107,05:늦은저녁,23500,6
2015,빛초롱,1,20151119,편의점,F,20대초반이하,11320107,06:심야,7500,8
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320107,01:오전,7e3,1
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320107,02:점심,34e3,3
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320107,03:오후,13e3,9
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320107,04:저녁,15e3,4
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320107,05:늦은저녁,18e3,6
2015,빛초롱,1,20151119,편의점,F,20대후반,11320107,03:오후,7e3,7
2015,빛초롱,1,20151119,편의점,F,20대후반,11320107,04:저녁,7500,9
2015,빛초롱,1,20151119,편의점,M,20대후반,11320107,01:오전,3e4,9
2015,빛초롱,1,20151119,편의점,M,20대후반,11320107,03:오후,7e3,3
2015,빛초롱,1,20151119,편의점,M,20대후반,11320107,05:늦은저녁,4e4,2
2015,빛초롱,1,20151119,편의점,F,30대초반,11320107,03:오후,31500,1
2015,빛초롱,1,20151119,편의점,F,30대초반,11320107,04:저녁,49e3,3
2015,빛초롱,1,20151119,편의점,M,30대초반,11320107,01:오전,48500,3
2015,빛초롱,1,20151119,편의점,M,30대초반,11320107,04:저녁,19500,4
2015,빛초롱,1,20151119,편의점,M,30대초반,11320107,05:늦은저녁,47e3,9
2015,빛초롱,1,20151119,편의점,F,30대후반,11320107,01:오전,40500,9
2015,빛초롱,1,20151119,편의점,F,30대후반,11320107,02:점심,10500,8
2015,빛초롱,1,20151119,편의점,M,30대후반,11320107,02:점심,29e3,1
2015,빛초롱,1,20151119,편의점,M,30대후반,11320107,03:오후,4e4,4
2015,빛초롱,1,20151119,편의점,M,30대후반,11320107,05:늦은저녁,24500,8
2015,빛초롱,1,20151119,편의점,M,30대후반,11320107,06:심야,9500,2
2015,빛초롱,1,20151119,편의점,F,40대초반,11320107,01:오전,21500,6
2015,빛초롱,1,20151119,편의점,F,40대초반,11320107,02:점심,1e4,3
2015,빛초롱,1,20151119,편의점,F,40대초반,11320107,03:오후,37500,10
2015,빛초롱,1,20151119,편의점,F,40대초반,11320107,05:늦은저녁,5e3,6
2015,빛초롱,1,20151119,편의점,M,40대초반,11320107,01:오전,12500,2
2015,빛초롱,1,20151119,편의점,M,40대초반,11320107,02:점심,39500,1
2015,빛초롱,1,20151119,편의점,M,40대후반,11320107,01:오전,30500,10
2015,빛초롱,1,20151119,편의점,M,50대초반,11320107,01:오전,45500,10
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320108,01:오전,11500,1
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320108,03:오후,18e3,6
2015,빛초롱,1,20151119,편의점,M,20대초반이하,11320108,06:심야,15500,6
2015,빛초롱,1,20151119,편의점,F,20대후반,11320108,01:오전,45e3,7
2015,빛초롱,1,20151119,편의점,F,20대후반,11320108,02:점심,22500,9
2015,빛초롱,1,20151119,편의점,F,20대후반,11320108,04:저녁,21500,7
2015,빛초롱,1,20151119,편의점,M,20대후반,11320108,01:오전,41e3,3
2015,빛초롱,1,20151119,편의점,M,20대후반,11320108,05:늦은저녁,44e3,4
2015,빛초롱,1,20151119,편의점,F,30대초반,11320108,01:오전,7e3,2
2015,빛초롱,1,20151119,편의점,F,30대초반,11320108,05:늦은저녁,42e3,3
2015,빛초롱,1,20151119,편의점,M,30대초반,11320108,03:오후,44e3,2
2015,빛초롱,1,20151119,편의점,F,30대후반,11320108,03:오후,7e3,8
2015,빛초롱,1,20151119,편의점,F,30대후반,11320108,04:저녁,33500,2
2015,빛초롱,1,20151119,편의점,M,30대후반,11320108,05:늦은저녁,12500,5
2015,빛초롱,1,20151119,편의점,F,40대초반,11320108,01:오전,37e3,6
2015,빛초롱,1,20151119,편의점,M,40대초반,11320108,01:오전,6e3,5
2015,빛초롱,1,20151119,편의점,F,40대후반,11320108,04:저녁,42e3,4
2015,빛초롱,1,20151119,편의점,M,40대후반,11320108,01:오전,5500,3
2015,빛초롱,1,20151119,편의점,F,50대초반,11320108,03:오후,28e3,10
2015,빛초롱,1,20151119,편의점,M,50대후반,11320108,02:점심,34e3,5
2015,빛초롱,1,20151119,편의점,M,60대이상,11320108,03:오후,16e3,6
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320105,01:오전,12500,5
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320105,03:오후,41500,9
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320105,04:저녁,21500,1
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320105,01:오전,35500,1
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320105,04:저녁,8500,3
2015,빛초롱,1,20151120,편의점,F,20대후반,11320105,01:오전,15e3,8
2015,빛초롱,1,20151120,편의점,F,20대후반,11320105,04:저녁,2e4,4
2015,빛초롱,1,20151120,편의점,M,20대후반,11320105,01:오전,31500,4
2015,빛초롱,1,20151120,편의점,M,20대후반,11320105,04:저녁,11e3,2
2015,빛초롱,1,20151120,편의점,M,20대후반,11320105,05:늦은저녁,13e3,1
2015,빛초롱,1,20151120,편의점,F,30대초반,11320105,04:저녁,17500,2
2015,빛초롱,1,20151120,편의점,M,30대초반,11320105,01:오전,46e3,1
2015,빛초롱,1,20151120,편의점,M,30대초반,11320105,02:점심,19e3,1
2015,빛초롱,1,20151120,편의점,M,30대초반,11320105,05:늦은저녁,8500,10
2015,빛초롱,1,20151120,편의점,M,30대초반,11320105,06:심야,48e3,6
2015,빛초롱,1,20151120,편의점,F,30대후반,11320105,01:오전,11500,1
2015,빛초롱,1,20151120,편의점,F,30대후반,11320105,03:오후,44500,5
2015,빛초롱,1,20151120,편의점,M,30대후반,11320105,01:오전,6e3,10
2015,빛초롱,1,20151120,편의점,M,30대후반,11320105,02:점심,23e3,7
2015,빛초롱,1,20151120,편의점,M,30대후반,11320105,05:늦은저녁,33e3,9
2015,빛초롱,1,20151120,편의점,F,40대초반,11320105,01:오전,38e3,8
2015,빛초롱,1,20151120,편의점,F,40대초반,11320105,05:늦은저녁,25500,8
2015,빛초롱,1,20151120,편의점,M,40대초반,11320105,01:오전,47e3,1
2015,빛초롱,1,20151120,편의점,M,40대후반,11320105,02:점심,6500,1
2015,빛초롱,1,20151120,편의점,M,40대후반,11320105,04:저녁,45e3,3
2015,빛초롱,1,20151120,편의점,M,50대초반,11320105,02:점심,33500,9
2015,빛초롱,1,20151120,편의점,M,50대초반,11320105,04:저녁,31500,8
2015,빛초롱,1,20151120,편의점,M,50대초반,11320105,05:늦은저녁,34500,10
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320106,01:오전,26e3,8
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320106,03:오후,33e3,3
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320106,04:저녁,26500,3
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320106,02:점심,6500,8
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320106,04:저녁,5500,4
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320106,05:늦은저녁,26500,10
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320106,06:심야,46e3,4
2015,빛초롱,1,20151120,편의점,F,20대후반,11320106,01:오전,48500,4
2015,빛초롱,1,20151120,편의점,F,20대후반,11320106,04:저녁,32e3,3
2015,빛초롱,1,20151120,편의점,M,20대후반,11320106,01:오전,1e4,4
2015,빛초롱,1,20151120,편의점,M,20대후반,11320106,03:오후,29500,10
2015,빛초롱,1,20151120,편의점,M,20대후반,11320106,04:저녁,14e3,8
2015,빛초롱,1,20151120,편의점,M,20대후반,11320106,05:늦은저녁,47e3,9
2015,빛초롱,1,20151120,편의점,F,30대초반,11320106,04:저녁,33e3,7
2015,빛초롱,1,20151120,편의점,M,30대초반,11320106,01:오전,17e3,8
2015,빛초롱,1,20151120,편의점,M,30대초반,11320106,03:오후,6500,1
2015,빛초롱,1,20151120,편의점,M,30대초반,11320106,04:저녁,12500,8
2015,빛초롱,1,20151120,편의점,M,30대후반,11320106,01:오전,1e4,6
2015,빛초롱,1,20151120,편의점,M,40대초반,11320106,03:오후,22500,9
2015,빛초롱,1,20151120,편의점,M,40대초반,11320106,04:저녁,43500,9
2015,빛초롱,1,20151120,편의점,F,40대후반,11320106,03:오후,45e3,3
2015,빛초롱,1,20151120,편의점,M,40대후반,11320106,02:점심,13500,7
2015,빛초롱,1,20151120,편의점,M,40대후반,11320106,05:늦은저녁,45e3,1
2015,빛초롱,1,20151120,편의점,M,50대초반,11320106,01:오전,41e3,9
2015,빛초롱,1,20151120,편의점,M,50대후반,11320106,01:오전,5e4,4
2015,빛초롱,1,20151120,편의점,M,60대이상,11320106,01:오전,20500,3
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320107,01:오전,22500,3
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320107,03:오후,46e3,9
2015,빛초롱,1,20151120,편의점,F,20대초반이하,11320107,05:늦은저녁,38500,1
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320107,01:오전,24500,7
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320107,02:점심,31500,5
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320107,03:오후,5e3,10
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320107,04:저녁,7500,8
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320107,05:늦은저녁,41e3,10
2015,빛초롱,1,20151120,편의점,F,20대후반,11320107,04:저녁,42e3,1
2015,빛초롱,1,20151120,편의점,M,20대후반,11320107,02:점심,43e3,2
2015,빛초롱,1,20151120,편의점,M,20대후반,11320107,03:오후,38500,2
2015,빛초롱,1,20151120,편의점,M,20대후반,11320107,04:저녁,34500,10
2015,빛초롱,1,20151120,편의점,M,20대후반,11320107,05:늦은저녁,17e3,5
2015,빛초롱,1,20151120,편의점,F,30대초반,11320107,01:오전,39e3,4
2015,빛초롱,1,20151120,편의점,M,30대초반,11320107,01:오전,8e3,10
2015,빛초롱,1,20151120,편의점,M,30대초반,11320107,04:저녁,46500,2
2015,빛초롱,1,20151120,편의점,M,30대초반,11320107,05:늦은저녁,6500,2
2015,빛초롱,1,20151120,편의점,M,30대후반,11320107,01:오전,45500,6
2015,빛초롱,1,20151120,편의점,M,30대후반,11320107,03:오후,25500,8
2015,빛초롱,1,20151120,편의점,M,30대후반,11320107,04:저녁,48500,3
2015,빛초롱,1,20151120,편의점,F,40대초반,11320107,01:오전,33e3,7
2015,빛초롱,1,20151120,편의점,F,40대초반,11320107,02:점심,36500,3
2015,빛초롱,1,20151120,편의점,F,40대초반,11320107,03:오후,13e3,2
2015,빛초롱,1,20151120,편의점,F,40대초반,11320107,04:저녁,37e3,8
2015,빛초롱,1,20151120,편의점,M,40대초반,11320107,01:오전,34e3,5
2015,빛초롱,1,20151120,편의점,M,40대초반,11320107,02:점심,41500,2
2015,빛초롱,1,20151120,편의점,M,40대후반,11320107,01:오전,7e3,3
2015,빛초롱,1,20151120,편의점,M,40대후반,11320107,03:오후,31e3,6
2015,빛초롱,1,20151120,편의점,F,50대초반,11320107,03:오후,5500,7
2015,빛초롱,1,20151120,편의점,M,50대초반,11320107,02:점심,32500,8
2015,빛초롱,1,20151120,편의점,M,50대후반,11320107,05:늦은저녁,45e3,6
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320108,01:오전,9500,5
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320108,02:점심,47e3,2
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320108,04:저녁,29e3,8
2015,빛초롱,1,20151120,편의점,M,20대초반이하,11320108,05:늦은저녁,42500,3
2015,빛초롱,1,20151120,편의점,F,20대후반,11320108,01:오전,28500,5
2015,빛초롱,1,20151120,편의점,M,20대후반,11320108,01:오전,21e3,1
2015,빛초롱,1,20151120,편의점,M,20대후반,11320108,04:저녁,8e3,5
2015,빛초롱,1,20151120,편의점,M,20대후반,11320108,05:늦은저녁,47500,10
2015,빛초롱,1,20151120,편의점,M,30대초반,11320108,01:오전,25500,7
2015,빛초롱,1,20151120,편의점,M,30대초반,11320108,04:저녁,13500,5
2015,빛초롱,1,20151120,편의점,F,30대후반,11320108,04:저녁,17500,7
2015,빛초롱,1,20151120,편의점,M,30대후반,11320108,05:늦은저녁,28e3,9
2015,빛초롱,1,20151120,편의점,M,30대후반,11320108,06:심야,46e3,2
2015,빛초롱,1,20151120,편의점,M,40대초반,11320108,04:저녁,17500,3
2015,빛초롱,1,20151120,편의점,M,40대후반,11320108,02:점심,39500,4
2015,빛초롱,1,20151120,편의점,F,50대초반,11320108,03:오후,38500,10
2015,빛초롱,1,20151120,편의점,M,50대초반,11320108,02:점심,5e3,7
2015,빛초롱,1,20151121,편의점,M,20대초반이하,11320105,04:저녁,9e3,1
2015,빛초롱,1,20151121,편의점,M,20대초반이하,11320105,05:늦은저녁,24e3,5
2015,빛초롱,1,20151121,편의점,M,20대초반이하,11320105,06:심야,11500,6
2015,빛초롱,1,20151121,편의점,F,20대후반,11320105,02:점심,49500,7
2015,빛초롱,1,20151121,편의점,F,20대후반,11320105,03:오후,37e3,10
2015,빛초롱,1,20151121,편의점,F,20대후반,11320105,04:저녁,31500,2
2015,빛초롱,1,20151121,편의점,F,20대후반,11320105,06:심야,7e3,6
2015,빛초롱,1,20151121,편의점,M,20대후반,11320105,04:저녁,46500,3
2015,빛초롱,1,20151121,편의점,M,20대후반,11320105,05:늦은저녁,26500,7
2015,빛초롱,1,20151121,편의점,F,30대초반,11320105,01:오전,5e3,9
2015,빛초롱,1,20151121,편의점,F,30대초반,11320105,02:점심,26500,2
2015,빛초롱,1,20151121,편의점,M,30대초반,11320105,04:저녁,26500,1
